Mission; personnel
497;442;2;5
498;443;2;5
499;444;2;5
500;445;2;5
501;446;2;5
502;447;2;5
503;448;2;5
504;449;2;5
505;450;2;5
506;451;2;5
507;452;2;5
508;453;2;5
509;454;2;5
510;455;2;5
511;456;2;5
512;457;2;5
513;458;2;5
514;459;2;5
515;460;2;5
516;461;2;5
517;462;2;5
518;463;2;5
519;464;2;5
520;465;2;5
521;466;2;5
522;467;2;5
523;468;2;5
524;469;2;5
525;470;2;5
526;471;2;5
527;472;2;5
528;473;2;5
529;474;2;5
530;475;2;5
531;476;2;5
532;477;2;5
533;478;2;5
534;479;2;5
535;480;2;5
536;481;2;5
537;482;2;5
538;483;2;5
539;484;2;5
540;485;2;5
541;486;2;5
542;487;2;5
543;488;2;5
544;489;2;5
545;490;2;5
546;491;2;5
547;492;2;5
548;493;2;5
549;494;2;5
550;495;2;5
551;496;2;5
552;497;2;5
553;498;2;5
554;499;2;5
555;500;2;5
556;501;2;5
557;502;2;5
558;503;2;5
559;504;2;5
560;505;2;5
561;506;2;5
562;507;2;5
563;508;2;5
564;509;2;5
565;510;2;5
566;511;2;5
567;512;2;5
568;513;2;5
569;514;2;5
570;515;2;5
571;516;2;5
572;517;2;5
573;518;2;5
574;519;2;5
575;520;2;5
576;521;2;5
577;522;2;5
578;523;2;5
579;524;2;5
580;525;2;5
581;526;2;5
582;527;2;5
583;528;2;5
584;529;2;5
585;530;2;5
586;531;2;5
587;532;2;5
588;533;2;5
589;534;2;5
590;535;2;5
591;536;2;5
592;537;2;5
593;538;2;5
594;539;2;5
595;540;2;5
596;541;2;5
597;542;2;5
598;543;2;5
599;544;2;5
600;545;2;5
601;546;2;5
602;547;2;5
603;548;2;5
604;549;2;5
605;550;2;5
606;551;2;5
607;552;2;5
608;553;2;5
609;554;2;5
610;555;2;5
611;556;2;5
612;557;2;5
613;558;2;5
614;559;2;5
615;560;2;5
616;561;2;5
617;562;2;5
618;563;2;5
619;564;2;5
620;565;2;5
621;566;2;5
622;567;2;5
623;568;2;5
624;569;2;5
625;570;2;5
626;571;2;5
627;572;2;5
628;573;2;5
629;574;2;5
630;575;2;5
631;576;2;5
632;577;2;5
633;578;2;5
634;579;2;5
635;580;2;5
636;581;2;5
637;582;2;5
638;583;2;5
639;584;2;5
640;585;2;5
641;586;2;5
642;587;2;5
643;588;2;5
644;589;2;5
645;590;2;5
646;591;2;5
647;592;2;5
648;593;2;5
649;594;2;5
650;595;2;5
651;596;2;5
652;597;2;5
653;598;2;5
654;599;2;5
655;600;2;5
656;601;2;5
657;602;2;5
658;603;2;5
659;604;2;5
660;605;2;5
661;606;2;5
662;607;2;5
663;608;2;5
664;609;2;5
665;610;2;5
666;611;2;5
667;612;2;5
668;613;2;5
669;614;2;5
670;615;2;5
671;616;2;5
672;617;2;5
673;618;2;5
674;619;2;5
675;620;2;5
676;621;2;5
677;622;2;5
678;623;2;5
679;624;2;5
680;625;2;5
681;626;2;5
682;627;2;5
683;628;2;5
684;629;2;5
685;630;2;5
686;631;2;5
687;632;2;5
688;633;2;5
689;634;2;5
690;635;2;5
691;636;2;5
692;637;2;5
693;638;2;5
694;639;2;5
695;640;2;5
696;641;2;5
697;642;2;5
698;643;2;5
699;644;2;5
700;645;2;5
701;646;2;5
702;647;2;5
703;648;2;5
704;649;2;5
705;650;2;5
706;651;2;5
707;652;2;5
708;653;2;5
709;654;2;5
710;655;2;5
711;656;2;5
712;657;2;5
713;658;2;5
714;659;2;5
715;660;2;5
716;661;2;5
717;662;2;5
718;663;2;5
719;664;2;5
720;665;2;5
721;666;2;5
722;667;2;5
723;668;2;5
724;669;2;5
725;670;2;5
726;671;2;5
727;672;2;5
728;673;2;5
729;674;2;5
730;675;2;5
731;676;2;5
732;677;2;5
733;678;2;5
734;679;2;5
735;680;2;5
736;681;2;5
737;682;2;5
738;683;2;5
739;684;2;5
740;685;2;5
741;686;2;5
742;687;2;5
743;688;2;5
744;689;2;5
745;690;2;5
746;691;2;5
747;692;2;5
748;693;2;5
749;694;2;5
750;695;2;5
751;696;2;5
752;697;2;5
753;698;2;5
754;699;2;5
755;700;2;5
756;701;2;5
757;702;2;5
758;703;2;5
759;704;2;5
760;705;2;5
761;706;2;5
762;707;2;5
763;708;2;5
764;709;2;5
765;710;2;5
766;711;2;5
767;712;2;5
768;713;2;5
769;714;2;5
770;715;2;5
771;716;2;5
772;717;2;5
773;718;2;5
774;719;2;5
775;720;2;5
776;721;2;5
777;722;2;5
778;723;2;5
779;724;2;5
780;725;2;5
781;726;2;5
782;727;2;5
783;728;2;5
784;729;2;5
785;730;2;5
786;731;2;5
787;732;2;5
788;733;2;5
789;734;2;5
790;735;2;5
791;736;2;5
792;737;2;5
793;738;2;5
794;739;2;5
795;740;2;5
796;741;2;5
797;742;2;5
798;743;2;5
799;744;2;5
800;745;2;5
801;746;2;5
802;747;2;5
803;748;2;5
804;749;2;5
805;750;2;5
806;751;2;5
807;752;2;5
808;753;2;5
809;754;2;5
810;755;2;5
811;756;2;5
812;757;2;5
813;758;2;5
814;759;2;5
815;760;2;5
816;761;2;5
817;762;2;5
818;763;2;5
819;764;2;5
820;765;2;5
821;766;2;5
822;767;2;5
823;768;2;5
824;769;2;5
825;770;2;5
826;771;2;5
827;772;2;5
828;773;2;5
829;774;2;5
830;775;2;5
831;776;2;5
832;777;2;5
833;778;2;5
834;779;2;5
835;780;2;5
836;781;2;5
837;782;2;5
838;783;2;5
839;784;2;5
840;785;2;5
841;786;2;5
842;787;2;5
843;788;2;5
844;789;2;5
845;790;2;5
846;791;2;5
847;792;2;5
848;793;2;5
849;794;2;5
850;795;2;5
851;796;2;5
852;797;2;5
853;798;2;5
854;799;2;5
855;800;2;5
856;801;2;5
857;802;2;5
858;803;2;5
859;804;2;5
860;805;2;5
861;806;2;5
862;807;2;5
863;808;2;5
864;809;2;5
865;810;2;5
866;811;2;5
867;812;2;5
868;813;2;5
869;814;2;5
870;815;2;5
871;816;2;5
872;817;2;5
873;818;2;5
874;819;2;5
875;820;2;5
876;821;2;5
877;822;2;5
878;823;2;5
879;824;2;5
880;825;2;5
881;826;2;5
882;827;2;5
883;828;2;5
884;829;2;5
885;830;2;5
886;831;2;5
887;832;2;5
888;833;2;5
889;834;2;5
890;835;2;5
891;836;2;5
892;837;2;5
893;838;2;5
894;839;2;5
895;840;2;5
896;841;2;5
897;842;2;5
898;843;2;5
899;844;2;5
900;845;2;5
901;846;2;5
902;847;2;5
903;848;2;5
904;849;2;5
905;850;2;5
906;851;2;5
907;852;2;5
908;853;2;5
909;854;2;5
910;855;2;5
911;856;2;5
912;857;2;5
913;858;2;5
914;859;2;5
915;860;2;5
916;861;2;5
917;862;2;5
918;863;2;5
919;864;2;5
920;865;2;5
921;866;2;5
922;867;2;5
923;868;2;5
924;869;2;5
925;870;2;5
926;871;2;5
927;872;2;5
928;873;2;5
929;874;2;5
930;875;2;5
931;876;2;5
932;877;2;5
933;878;2;5
934;879;2;5
935;880;2;5
936;881;2;5
937;882;2;5
938;883;2;5
939;884;2;5
940;885;2;5
941;886;2;5
942;887;2;5
943;888;2;5
944;889;2;5
945;890;2;5
946;891;2;5
947;892;2;5
948;893;2;5
949;894;2;5
950;895;2;5
951;896;2;5
952;897;2;5
953;898;2;5
954;899;2;5
955;900;2;5
956;901;2;5
957;902;2;5
958;903;2;5
959;904;2;5
960;905;2;5
961;906;2;5
962;907;2;5
963;908;2;5
964;909;2;5
965;910;2;5
966;911;2;5
967;912;2;5
968;913;2;5
969;914;2;5
970;915;2;5
971;916;2;5
972;917;2;5
973;918;2;5
974;919;2;5
975;920;2;5
976;921;2;5
977;922;2;5
978;923;2;5
979;924;2;5
980;925;2;5
981;926;2;5
982;927;2;5
983;928;2;5
984;929;2;5
985;930;2;5
986;931;2;5
987;932;2;5
988;933;2;5
989;934;2;5
990;935;2;5
991;936;2;5
992;937;2;5
993;938;2;5
994;939;2;5
995;940;2;5
996;941;2;5
997;942;2;5
998;943;2;5
999;944;2;5
1000;945;2;5
1001;946;2;5
1002;947;2;5
1003;948;2;5
1004;949;2;5
1005;950;2;5
1006;951;2;5
1007;952;2;5
1008;953;2;5
1009;954;2;5
1010;955;2;5
1011;956;2;5
1012;957;2;5
1013;958;2;5
1014;959;2;5
1015;960;2;5
1016;961;2;5
1017;962;2;5
1018;963;2;5
1019;964;2;5
1020;965;2;5
1021;966;2;5
1022;967;2;5
1023;968;2;5
1024;969;2;5
1025;970;2;5
1026;971;2;5
1027;972;2;5
1028;973;2;5
1029;974;2;5
1030;975;2;5
1031;976;2;5
1032;977;2;5
1033;978;2;5
1034;979;2;5
1035;980;2;5
1036;981;2;5
1037;982;2;5
1038;983;2;5
1039;984;2;5
1040;985;2;5
1041;986;2;5
1042;987;2;5
1043;988;2;5
1044;989;2;5
1045;990;2;5
1046;991;2;5
1047;992;2;5
1048;993;2;5
1049;994;2;5
1050;995;2;5
1051;996;2;5
1052;997;2;5
1053;998;2;5
1054;999;2;5
1055;1000;2;5
1056;1001;2;5
1057;1002;2;5
1058;1003;2;5
1059;1004;2;5
1060;1005;2;5
1061;1006;2;5
1062;1007;2;5
1063;1008;2;5
1064;1009;2;5
1065;1010;2;5
1066;1011;2;5
1067;1012;2;5
1068;1013;2;5
1069;1014;2;5
1070;1015;2;5
1071;1016;2;5
1072;1017;2;5
1073;1018;2;5
1074;1019;2;5
1075;1020;2;5
1076;1021;2;5
1077;1022;2;5
1078;1023;2;5
1079;1024;2;5
1080;1025;2;5
1081;1026;2;5
1082;1027;2;5
1083;1028;2;5
1084;1029;2;5
1085;1030;2;5
1086;1031;2;5
1087;1032;2;5
1088;1033;2;5
1089;1034;2;5
1090;1035;2;5
1091;1036;2;5
1092;1037;2;5
1093;1038;2;5
1094;1039;2;5
1095;1040;2;5
1096;1041;2;5
1097;1042;2;5
1098;1043;2;5
1099;1044;2;5
1100;1045;2;5
1101;1046;2;5
1102;1047;2;5
1103;1048;2;5
1104;1049;2;5
1105;1050;2;5
1106;1051;2;5
1107;1052;2;5
1108;1053;2;5
1109;1054;2;5
1110;1055;2;5
1111;1056;2;5
1112;1057;2;5
1113;1058;2;5
1114;1059;2;5
1115;1060;2;5
1116;1061;2;5
1117;1062;2;5
1118;1063;2;5
1119;1064;2;5
1120;1065;2;5
1121;1066;2;5
1122;1067;2;5
1123;1068;2;5
1124;1069;2;5
1125;1070;2;5
1126;1071;2;5
1127;1072;2;5
1128;1073;2;5
1129;1074;2;5
1130;1075;2;5
1131;1076;2;5
1132;1077;2;5
1133;1078;2;5
1134;1079;2;5
1135;1080;2;5
1136;1081;2;5
1137;1082;2;5
1138;1083;2;5
1139;1084;2;5
1140;1085;2;5
1141;1086;2;5
1142;1087;2;5
1143;1088;2;5
1144;1089;2;5
1145;1090;2;5
1146;1091;2;5
1147;1092;2;5
1148;1093;2;5
1149;1094;2;5
1150;1095;2;5
1151;1096;2;5
1152;1097;2;5
1153;1098;2;5
1154;1099;2;5
1155;1100;2;5
1156;1101;2;5
1157;1102;2;5
1158;1103;2;5
1159;1104;2;5
1160;1105;2;5
1161;1106;2;5
1162;1107;2;5
1163;1108;2;5
1164;1109;2;5
1165;1110;2;5
1166;1111;2;5
1167;1112;2;5
1168;1113;2;5
1169;1114;2;5
1170;1115;2;5
1171;1116;2;5
1172;1117;2;5
1173;1118;2;5
1174;1119;2;5
1175;1120;2;5
1176;1121;2;5
1177;1122;2;5
1178;1123;2;5
1179;1124;2;5
1180;1125;2;5
1181;1126;2;5
1182;1127;2;5
1183;1128;2;5
1184;1129;2;5
1185;1130;2;5
1186;1131;2;5
1187;1132;2;5
1188;1133;2;5
1189;1134;2;5
1190;1135;2;5
1191;1136;2;5
1192;1137;2;5
1193;1138;2;5
1194;1139;2;5
1195;1140;2;5
1196;1141;2;5
1197;1142;2;5
1198;1143;2;5
1199;1144;2;5
1200;1145;2;5
1201;1146;2;5
1202;1147;2;5
1203;1148;2;5
1204;1149;2;5
1205;1150;2;5
1206;1151;2;5
1207;1152;2;5
1208;1153;2;5
1209;1154;2;5
1210;1155;2;5
1211;1156;2;5
1212;1157;2;5
1213;1158;2;5
1214;1159;2;5
1215;1160;2;5
1216;1161;2;5
1217;1162;2;5
1218;1163;2;5
1219;1164;2;5
1220;1165;2;5
1221;1166;2;5
1222;1167;2;5
1223;1168;2;5
1224;1169;2;5
1225;1170;2;5
1226;1171;2;5
1227;1172;2;5
1228;1173;2;5
1229;1174;2;5
1230;1175;2;5
1231;1176;2;5
1232;1177;2;5
1233;1178;2;5
1234;1179;2;5
1235;1180;2;5
1236;1181;2;5
1237;1182;2;5
1238;1183;2;5
1239;1184;2;5
1240;1185;2;5
1241;1186;2;5
1242;1187;2;5
1243;1188;2;5
1244;1189;2;5
1245;1190;2;5
1246;1191;2;5
1247;1192;2;5
1248;1193;2;5
1249;1194;2;5
1250;1195;2;5
1251;1196;2;5
1252;1197;2;5
1253;1198;2;5
1254;1199;2;5
1255;1200;2;5
1256;1201;2;5
1257;1202;2;5
1258;1203;2;5
1259;1204;2;5
1260;1205;2;5
1261;1206;2;5
1262;1207;2;5
1263;1208;2;5
1264;1209;2;5
1265;1210;2;5
1266;1211;2;5
1267;1212;2;5
1268;1213;2;5
1269;1214;2;5
1270;1215;2;5
1271;1216;2;5
1272;1217;2;5
1273;1218;2;5
1274;1219;2;5
1275;1220;2;5
1276;1221;2;5
1277;1222;2;5
1278;1223;2;5
1279;1224;2;5
1280;1225;2;5
1281;1226;2;5
1282;1227;2;5
1283;1228;2;5
1284;1229;2;5
1285;1230;2;5
1286;1231;2;5
1287;1232;2;5
1288;1233;2;5
1289;1234;2;5
1290;1235;2;5
1291;1236;2;5
1292;1237;2;5
1293;1238;2;5
1294;1239;2;5
1295;1240;2;5
1296;1241;2;5
1297;1242;2;5
1298;1243;2;5
1299;1244;2;5
1300;1245;2;5
1301;1246;2;5
1302;1247;2;5
1303;1248;2;5
1304;1249;2;5
1305;1250;2;5
1306;1251;2;5
1307;1252;2;5
1308;1253;2;5
1309;1254;2;5
1310;1255;2;5
1311;1256;2;5
1312;1257;2;5
1313;1258;2;5
1314;1259;2;5
1315;1260;2;5
1316;1261;2;5
1317;1262;2;5
1318;1263;2;5
1319;1264;2;5
1320;1265;2;5
1321;1266;2;5
1322;1267;2;5
1323;1268;2;5
1324;1269;2;5
1325;1270;2;5
1326;1271;2;5
1327;1272;2;5
1328;1273;2;5
1329;1274;2;5
1330;1275;2;5
1331;1276;2;5
1332;1277;2;5
1333;1278;2;5
1334;1279;2;5
1335;1280;2;5
1336;1281;2;5
1337;1282;2;5
1338;1283;2;5
1339;1284;2;5
1340;1285;2;5
1341;1286;2;5
1342;1287;2;5
1343;1288;2;5
1344;1289;2;5
1345;1290;2;5
1346;1291;2;5
1347;1292;2;5
1348;1293;2;5
1349;1294;2;5
1350;1295;2;5
1351;1296;2;5
1352;1297;2;5
1353;1298;2;5
1354;1299;2;5
1355;1300;2;5
1356;1301;2;5
1357;1302;2;5
1358;1303;2;5
1359;1304;2;5
1360;1305;2;5
1361;1306;2;5
1362;1307;2;5
1363;1308;2;5
1364;1309;2;5
1365;1310;2;5
1366;1311;2;5
1367;1312;2;5
1368;1313;2;5
1369;1314;2;5
1370;1315;2;5
1371;1316;2;5
1372;1317;2;5
1373;1318;2;5
1374;1319;2;5
1375;1320;2;5
1376;1321;2;5
1377;1322;2;5
1378;1323;2;5
1379;1324;2;5
1380;1325;2;5
1381;1326;2;5
1382;1327;2;5
1383;1328;2;5
1384;1329;2;5
1385;1330;2;5
1386;1331;2;5
1387;1332;2;5
1388;1333;2;5
1389;1334;2;5
1390;1335;2;5
1391;1336;2;5
1392;1337;2;5
1393;1338;2;5
1394;1339;2;5
1395;1340;2;5
1396;1341;2;5
1397;1342;2;5
1398;1343;2;5
1399;1344;2;5
1400;1345;2;5
1401;1346;2;5
1402;1347;2;5
1403;1348;2;5
1404;1349;2;5
1405;1350;2;5
1406;1351;2;5
1407;1352;2;5
1408;1353;2;5
1409;1354;2;5
1410;1355;2;5
1411;1356;2;5
1412;1357;2;5
1413;1358;2;5
1414;1359;2;5
1415;1360;2;5
1416;1361;2;5
1417;1362;2;5
1418;1363;2;5
1419;1364;2;5
1420;1365;2;5
1421;1366;2;5
1422;1367;2;5
1423;1368;2;5
1424;1369;2;5
1425;1370;2;5
1426;1371;2;5
1427;1372;2;5
1428;1373;2;5
1429;1374;2;5
1430;1375;2;5
1431;1376;2;5
1432;1377;2;5
1433;1378;2;5
1434;1379;2;5
1435;1380;2;5
1436;1381;2;5
1437;1382;2;5
1438;1383;2;5
1439;1384;2;5
1440;1385;2;5
1441;1386;2;5
1442;1387;2;5
1443;1388;2;5
1444;1389;2;5
1445;1390;2;5
1446;1391;2;5
1447;1392;2;5
1448;1393;2;5
1449;1394;2;5
1450;1395;2;5
1451;1396;2;5
1452;1397;2;5
1453;1398;2;5
1454;1399;2;5
1455;1400;2;5
1456;1401;2;5
1457;1402;2;5
1458;1403;2;5
1459;1404;2;5
1460;1405;2;5
1461;1406;2;5
1462;1407;2;5
1463;1408;2;5
1464;1409;2;5
1465;1410;2;5
1466;1411;2;5
1467;1412;2;5
1468;1413;2;5
1469;1414;2;5
1470;1415;2;5
1471;1416;2;5
1472;1417;2;5
1473;1418;2;5
1474;1419;2;5
1475;1420;2;5
1476;1421;2;5
1477;1422;2;5
1478;1423;2;5
1479;1424;2;5
1480;1425;2;5
1481;1426;2;5
1482;1427;2;5
1483;1428;2;5
1484;1429;2;5
1485;1430;2;5
1486;1431;2;5
1487;1432;2;5
1488;1433;2;5
1489;1434;2;5
1490;1435;2;5
1491;1436;2;5
1492;1437;2;5
1493;1438;2;5
1494;1439;2;5
1495;1440;2;5
1496;1441;2;5
1497;1442;2;5
1498;1443;2;5
1499;1444;2;5
1500;1445;2;5
1501;1446;2;5
1502;1447;2;5
1503;1448;2;5
1504;1449;2;5
1505;1450;2;5
1506;1451;2;5
1507;1452;2;5
1508;1453;2;5
1509;1454;2;5
1510;1455;2;5
1511;1456;2;5
1512;1457;2;5
1513;1458;2;5
1514;1459;2;5
1515;1460;2;5
1516;1461;2;5
1517;1462;2;5
1518;1463;2;5
1519;1464;2;5
1520;1465;2;5
1521;1466;2;5
1522;1467;2;5
1523;1468;2;5
1524;1469;2;5
1525;1470;2;5
1526;1471;2;5
1527;1472;2;5
1528;1473;2;5
1529;1474;2;5
1530;1475;2;5
1531;1476;2;5
1532;1477;2;5
1533;1478;2;5
1534;1479;2;5
1535;1480;2;5
1536;1481;2;5
1537;1482;2;5
1538;1483;2;5
1539;1484;2;5
1540;1485;2;5
1541;1486;2;5
1542;1487;2;5
1543;1488;2;5
1544;1489;2;5
1545;1490;2;5
1546;1491;2;5
1547;1492;2;5
1548;1493;2;5
1549;1494;2;5
1550;1495;2;5
1551;1496;2;5
1552;1497;2;5
1553;1498;2;5
1554;1499;2;5
1555;1500;2;5
1556;1501;2;5
1557;1502;2;5
1558;1503;2;5
1559;1504;2;5
1560;1505;2;5
1561;1506;2;5
1562;1507;2;5
1563;1508;2;5
1564;1509;2;5
1565;1510;2;5
1566;1511;2;5
1567;1512;2;5
1568;1513;2;5
1569;1514;2;5
1570;1515;2;5
1571;1516;2;5
1572;1517;2;5
1573;1518;2;5
1574;1519;2;5
1575;1520;2;5
1576;1521;2;5
1577;1522;2;5
1578;1523;2;5
1579;1524;2;5
1580;1525;2;5
1581;1526;2;5
1582;1527;2;5
1583;1528;2;5
1584;1529;2;5
1585;1530;2;5
1586;1531;2;5
1587;1532;2;5
1588;1533;2;5
1589;1534;2;5
1590;1535;2;5
1591;1536;2;5
1592;1537;2;5
1593;1538;2;5
1594;1539;2;5
1595;1540;2;5
1596;1541;2;5
1597;1542;2;5
1598;1543;2;5
1599;1544;2;5
1600;1545;2;5
1601;1546;2;5
1602;1547;2;5
1603;1548;2;5
1604;1549;2;5
1605;1550;2;5
1606;1551;2;5
1607;1552;2;5
1608;1553;2;5
1609;1554;2;5
1610;1555;2;5
1611;1556;2;5
1612;1557;2;5
1613;1558;2;5
1614;1559;2;5
1615;1560;2;5
1616;1561;2;5
1617;1562;2;5
1618;1563;2;5
1619;1564;2;5
1620;1565;2;5
1621;1566;2;5
1622;1567;2;5
1623;1568;2;5
1624;1569;2;5
1625;1570;2;5
1626;1571;2;5
1627;1572;2;5
1628;1573;2;5
1629;1574;2;5
1630;1575;2;5
1631;1576;2;5
1632;1577;2;5
1633;1578;2;5
1634;1579;2;5
1635;1580;2;5
1636;1581;2;5
1637;1582;2;5
1638;1583;2;5
1639;1584;2;5
1640;1585;2;5
